3.665019701044491818e-03
7.280005003439904594e-03
6.354368628432083277e-03
-3.314778910500803979e-04
7.042341609856816662e-03
4.523735067859158132e-02
4.277941084495640034e-03
-1.876289949336307149e-05
1.601100756770335032e-03
6.129213834511704423e-04
2.189004940897243292e-04
0.000000000000000000e+00
1.119519669772974825e-02
9.581587341297170130e-03
1.043217211833136204e-02
1.519794858965584083e-03
2.001375945963390689e-04
4.828319469635400200e-03
1.344674463693840182e-03
1.876289949340215115e-03
2.251547939208675578e-04
4.978422665582615640e-03
2.933266620801866422e-03
3.164675714553788575e-03
